"","NAME","TYPE","STATUS","LAT","LON","STAT2"
"2307","RANKEN JORDAN A PEDIATRIC REHABILITATION CENTER","REHABILITATION","OPEN",38.70995791,-90.41544851,"OPEN"
"2308","SSM REHABILITATION HOSPITAL AT ST. MARY S HEALTH CENTER","REHABILITATION","OPEN",38.63333088,-90.3126996,"OPEN"
"2309","SSM HEALTH ST. MARY S HOSPITAL ST LOUIS","GENERAL ACUTE CARE","OPEN",38.63309604,-90.31089581,"OPEN"
"2310","CHRISTIAN HOSPITAL NORTHEAST-NORTHWEST","GENERAL ACUTE CARE","OPEN",38.77658169,-90.24035806,"OPEN"
"2311","HAWTHORN CHILDREN S PSYCHIATRIC HOSPITAL","PSYCHIATRIC","OPEN",38.68670484,-90.31398807,"OPEN"
"2312","DES PERES HOSPITAL","GENERAL ACUTE CARE","OPEN",38.58433072,-90.45179232,"OPEN"
"2313","KINDRED HOSPITAL - ST. LOUIS","LONG TERM CARE","OPEN",38.5063922,-90.38067,"OPEN"
"2314","SHRINERS HOSPITALS FOR CHILDREN","GENERAL ACUTE CARE","CLOSED",38.62640419,-90.40740828,"OPEN"
"2315","MERCY HOSPITAL ST. LOUIS","GENERAL ACUTE CARE","OPEN",38.64563115,-90.44625338,"OPEN"
"2316","SSM REHABILITATION HOSPITAL","REHABILITATION","OPEN",38.7517683,-90.43516525,"OPEN"
"2317","MISSOURI BAPTIST MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",38.63636666,-90.44677235,"OPEN"
"2318","STE GENEVIEVE COUNTY MEMORIAL HOSPITAL","CRITICAL ACCESS","OPEN",37.96934223,-90.05465491,"OPEN"
"2319","PARKLAND HEALTH CENTER-BONNE TERRE","CRITICAL ACCESS","OPEN",37.90805702,-90.524364,"OPEN"
"2320","MINERAL AREA REGIONAL MEDICAL CENTER","GENERAL ACUTE CARE","CLOSED",37.80025437,-90.43988609,"CLOSED"
"2321","PARKLAND HEALTH CENTER-FARMINGTON","GENERAL ACUTE CARE","OPEN",37.78136592,-90.43824474,"OPEN"
"2322","SOUTHEAST MISSOURI MENTAL HEALTH CENTER","PSYCHIATRIC","OPEN",37.77375398,-90.43709356,"OPEN"
"2323","SOUTHEASTHEALTH CENTER OF RIPLEY COUNTY","GENERAL ACUTE CARE","OPEN",36.62129738,-90.82581957,"OPEN"
"2324","PROGRESS WEST HEALTHCARE CENTER","GENERAL ACUTE CARE","OPEN",38.71595266,-90.69814249,"OPEN"
"2325","SELECT SPECIALTY HOSPITAL-ST. LOUIS","LONG TERM CARE","OPEN",38.78047561,-90.48349744,"OPEN"
"2326","SSM ST. JOSEPH HEALTH CENTER","GENERAL ACUTE CARE","OPEN",38.78090867,-90.48462054,"OPEN"
"2327","SSM ST. JOSEPH HEALTH CENTER-WENTZVILLE","GENERAL ACUTE CARE","OPEN",38.82215041,-90.880721,"OPEN"
"2328","SSM ST. JOSEPH HOSPITAL WEST","GENERAL ACUTE CARE","OPEN",38.80279667,-90.77574675,"OPEN"
"2329","CENTERPOINTE HOSPITAL","PSYCHIATRIC","OPEN",38.7149685,-90.67188926,"OPEN"
"2330","BARNES-JEWISH ST. PETERS HOSPITAL","GENERAL ACUTE CARE","OPEN",38.79360505,-90.57961531,"OPEN"
"2331","COOPER COUNTY MEMORIAL HOSPITAL","GENERAL ACUTE CARE","OPEN",38.94415851,-92.74072307,"OPEN"
"2332","CAPITAL REGION MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",38.56579236,-92.18179252,"OPEN"
"2333","MISSOURI BAPTIST HOSPITAL OF SULLIVAN","CRITICAL ACCESS","OPEN",38.19582961,-91.1706424,"OPEN"
"2334","I-70 COMMUNITY HOSPITAL","CRITICAL ACCESS","OPEN",38.97870513,-93.41663454,"OPEN"
"2335","FITZGIBBON HOSPITAL","GENERAL ACUTE CARE","OPEN",39.09149817,-93.21315913,"OPEN"
"2336","SCOTLAND COUNTY HOSPITAL","CRITICAL ACCESS","OPEN",40.46477539,-92.16495149,"OPEN"
"2337","METROPOLITAN ST. LOUIS PSYCHIATRIC CENTER","PSYCHIATRIC","OPEN",38.65401156,-90.27630112,"OPEN"
"2338","SSM HEALTH CARDINAL GLENNON CHILDREN S MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",38.62172491,-90.23910389,"OPEN"
"2339","ST. ALEXIUS HOSPITAL - JEFFERSON CAMPUS","GENERAL ACUTE CARE","CLOSED",38.5906005,-90.22781419,"OPEN"
"2340","ST. ALEXIUS HOSPITAL - BROADWAY CAMPUS","GENERAL ACUTE CARE","OPEN",38.58352594,-90.2286145,"OPEN"
"2341","ST. ALEXIUS HOSPITAL - FOREST PARK CAMPUS","GENERAL ACUTE CARE","CLOSED",38.63023244,-90.2888104,"OPEN"
"2342","ST. LOUIS PSYCHIATRIC REHABILITATION CENTER","PSYCHIATRIC","OPEN",38.6049899,-90.27730968,"OPEN"
"2343","SSM HEALTH ST. LOUIS UNIVERSITY HOSPITAL - SOUTH CAMPUS","GENERAL ACUTE CARE","OPEN",38.61560143,-90.24035661,"OPEN"
"2344","SSM HEALTH ST. LOUIS UNIVERSITY HOSPITAL","GENERAL ACUTE CARE","OPEN",38.62295605,-90.23868622,"OPEN"
"2345","WRIGHT MEMORIAL HOSPITAL","CRITICAL ACCESS","OPEN",40.06786699,-93.58163967,"OPEN"
"2346","MERCY HOSPITAL WASHINGTON","GENERAL ACUTE CARE","OPEN",38.55259009,-91.00213473,"OPEN"
"2347","HERMANN AREA DISTRICT HOSPITAL","CRITICAL ACCESS","OPEN",38.69307813,-91.44958555,"OPEN"
"2348","OZARKS COMMUNITY HOSPITAL","GENERAL ACUTE CARE","OPEN",37.24856378,-93.27240188,"OPEN"
"2349","LAKELAND BEHAVIORAL HEALTH SYSTEM","PSYCHIATRIC","OPEN",37.20580126,-93.29521862,"OPEN"
"2350","MERCY HOSPITAL SPRINGFIELD","GENERAL ACUTE CARE","OPEN",37.17898237,-93.27527599,"OPEN"
"2351","IRON COUNTY HOSPITAL","CRITICAL ACCESS","OPEN",37.62312389,-90.64471795,"OPEN"
"2352","MERCY ST. FRANCIS HOSPITAL","CRITICAL ACCESS","OPEN",37.00243861,-91.70323321,"OPEN"
"2353","MERCY HOSPITAL JEFFERSON","GENERAL ACUTE CARE","OPEN",38.19666946,-90.39360264,"OPEN"
"2354","TWIN RIVERS REGIONAL MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",36.2354033,-90.04116699,"CLOSED"
"2355","SALEM MEMORIAL DISTRICT HOSPITAL","CRITICAL ACCESS","OPEN",37.66045595,-91.56935238,"OPEN"
"2356","HANNIBAL REGIONAL HOSPITAL","GENERAL ACUTE CARE","OPEN",39.71061214,-91.45053843,"OPEN"
"2357","MADISON MEDICAL CENTER","CRITICAL ACCESS","OPEN",37.55887414,-90.30293138,"OPEN"
"2358","MACON COUNTY SAMARITAN MEMORIAL HOSPITAL","CRITICAL ACCESS","OPEN",39.74778029,-92.46903807,"OPEN"
"2359","WASHINGTON COUNTY MEMORIAL HOSPITAL","CRITICAL ACCESS","OPEN",37.92597311,-90.77266582,"OPEN"
"2360","SULLIVAN COUNTY MEMORIAL HOSPITAL","CRITICAL ACCESS","OPEN",40.20162729,-93.13381402,"OPEN"
"2361","COX MEDICAL CENTER BRANSON","GENERAL ACUTE CARE","OPEN",36.65061008,-93.22186944,"OPEN"
"2362","TEXAS COUNTY MEMORIAL HOSPITAL","GENERAL ACUTE CARE","OPEN",37.31612169,-91.96116854,"OPEN"
"2363","MERCY HOSPITAL LEBANON","GENERAL ACUTE CARE","OPEN",37.68127753,-92.63394624,"OPEN"
"2364","SSM HEALTH ST. MARY S HOSPITAL AUDRAIN","GENERAL ACUTE CARE","OPEN",39.17229271,-91.87761104,"OPEN"
"2365","NORTHEAST REGIONAL MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",40.19351194,-92.5890641,"OPEN"
"2366","PUTNAM COUNTY MEMORIAL HOSPITAL","CRITICAL ACCESS","OPEN",40.48274509,-93.00564602,"OPEN"
"2367","MOBERLY REGIONAL MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",39.42527118,-92.41365616,"OPEN"
"2368","MERCY HOSPITAL LINCOLN","CRITICAL ACCESS","OPEN",38.98348604,-90.96365241,"OPEN"
"2369","HEDRICK MEDICAL CENTER","GENERAL ACUTE CARE","CLOSED",39.80083694,-93.54575403,"OPEN"
"2370","GENERAL JOHN J. PERSHING MEMORIAL HOSPITAL","CRITICAL ACCESS","OPEN",39.77460335,-93.0676931,"OPEN"
"2371","SOUTHEASTHEALTH CENTER OF STODDARD COUNTY","GENERAL ACUTE CARE","OPEN",36.80747959,-89.96832374,"OPEN"
"2372","MISSOURI DELTA MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",36.88984248,-89.58346269,"OPEN"
"2373","BOONE HOSPITAL CENTER","GENERAL ACUTE CARE","OPEN",38.94929679,-92.31581308,"OPEN"
"2374","RUSK REHAB CENTER  A JV OF HEALTHSOUTH & UNIV.","REHABILITATION","OPEN",38.96638205,-92.34210442,"OPEN"
"2375","LANDMARK HOSPITAL OF COLUMBIA  LLC","GENERAL ACUTE CARE","OPEN",38.95798994,-92.31131232,"OPEN"
"2376","WOMEN S AND CHILDREN S HOSPITAL","GENERAL ACUTE CARE","OPEN",38.95747363,-92.28821141,"OPEN"
"2377","UNIVERSITY OF MISSOURI HEALTH CARE","GENERAL ACUTE CARE","OPEN",38.93838366,-92.32817811,"OPEN"
"2378","PIKE COUNTY MEMORIAL HOSPITAL","CRITICAL ACCESS","OPEN",39.44066438,-91.06478066,"OPEN"
"2379","PHELPS COUNTY REGIONAL MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",37.95248953,-91.78598299,"OPEN"
"2380","CITIZENS MEMORIAL HOSPITAL","GENERAL ACUTE CARE","OPEN",37.6264835,-93.42011395,"OPEN"
"2381","SOUTHEASTHEALTH","GENERAL ACUTE CARE","OPEN",37.31073434,-89.53984582,"OPEN"
"2382","SAINT FRANCIS MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",37.30358194,-89.57114498,"OPEN"
"2383","LANDMARK HOSPITAL OF CAPE GIRARDEAU","LONG TERM CARE","OPEN",37.30787946,-89.57583917,"OPEN"
"2384","CARROLL COUNTY MEMORIAL HOSPITAL","CRITICAL ACCESS","OPEN",39.37691208,-93.49339038,"OPEN"
"2385","LAKE REGIONAL HEALTH SYSTEM","GENERAL ACUTE CARE","OPEN",38.12063059,-92.68304349,"OPEN"
"2386","BLACK RIVER COMMUNITY MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",36.77214562,-90.45755132,"OPEN"
"2387","POPLAR BLUFF REGIONAL MEDICAL CENTER - SOUTH","GENERAL ACUTE CARE","CLOSED",36.75797279,-90.39731996,"OPEN"
"2388","POPLAR BLUFF REGIONAL MEDICAL CENTER - WESTWOOD","GENERAL ACUTE CARE","OPEN",36.78558106,-90.4261255,"OPEN"
"2389","FULTON MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",38.84344424,-91.96589736,"OPEN"
"2390","FULTON STATE HOSPITAL","PSYCHIATRIC","OPEN",38.84713525,-91.93786546,"OPEN"
"2391","BOTHWELL REGIONAL HEALTH CENTER","GENERAL ACUTE CARE","OPEN",38.69957445,-93.22158611,"OPEN"
"2392","PERRY COUNTY MEMORIAL HOSPITAL","CRITICAL ACCESS","OPEN",37.73088242,-89.86563015,"OPEN"
"2393","PEMISCOT COUNTY HEALTH CENTER","GENERAL ACUTE CARE","OPEN",36.23730747,-89.74070983,"OPEN"
"2394","ELLETT MEMORIAL HOSPITAL","CRITICAL ACCESS","OPEN",38.19247494,-94.02125496,"OPEN"
"2395","SAC-OSAGE HOSPITAL","GENERAL ACUTE CARE","CLOSED",38.0517549,-93.68934065,"CLOSED"
"2396","HARRISON COUNTY COMMUNITY HOSPITAL","CRITICAL ACCESS","OPEN",40.26453881,-94.02565859,"OPEN"
"2397","GOLDEN VALLEY MEMORIAL HOSPITAL","GENERAL ACUTE CARE","OPEN",38.38967893,-93.768801,"OPEN"
"2398","ROYAL OAKS HOSPITAL","PSYCHIATRIC","OPEN",38.53413331,-93.51852932,"OPEN"
"2399","LAFAYETTE REGIONAL HEALTH CENTER","CRITICAL ACCESS","OPEN",39.18972877,-93.87727791,"OPEN"
"2400","WESTERN MISSOURI MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",38.76593328,-93.72229517,"OPEN"
"2401","509TH MEDICAL GROUP - WHITEMAN AIR FORCE BASE","MILITARY","OPEN",38.72819658,-93.57247195,"OPEN"
"2402","MERCY HOSPITAL AURORA","CRITICAL ACCESS","OPEN",36.96981498,-93.71010648,"OPEN"
"2403","MISSOURI REHABILITATION CENTER","REHABILITATION","CLOSED",37.1113917,-93.82112528,"OPEN"
"2404","MERCY HOSPITAL CASSVILLE","CRITICAL ACCESS","OPEN",36.67478257,-93.87209284,"OPEN"
"2405","COX MONETT HOSPITAL","CRITICAL ACCESS","OPEN",36.92700362,-93.93074698,"OPEN"
"2406","RAY COUNTY MEMORIAL HOSPITAL","CRITICAL ACCESS","OPEN",39.26437785,-93.95742114,"OPEN"
"2407","CEDAR COUNTY MEMORIAL HOSPITAL","CRITICAL ACCESS","OPEN",37.86022532,-94.01701241,"OPEN"
"2408","SOUTHWEST MISSOURI PSYCHIATRIC REHABILITATION CT","PSYCHIATRIC","CLOSED",37.86137763,-93.99705951,"OPEN"
"2409","ST. LOUIS CHILDREN S HOSPITAL","CHILDREN","OPEN",38.63894385,-90.26417116,"OPEN"
"2410","JOHN J. PERSHING VA MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",36.77236803,-90.41655627,"OPEN"
"2411","VA MEDICAL CENTER - JOHN COCHRAN DIVISION","MILITARY","OPEN",38.64238456,-90.23124854,"OPEN"
"2412","VA MEDICAL CENTER - JEFFERSON BARRACKS DIVISION","MILITARY","OPEN",38.4944295,-90.28355765,"OPEN"
"2413","HARRY S. TRUMAN MEMORIAL VETERANS‰Ûª HOSPITAL","GENERAL ACUTE CARE","OPEN",38.93666726,-92.32905785,"OPEN"
"2414","HEDRICK MEDICAL CENTER","CRITICAL ACCESS","OPEN",39.8171416,-93.55101621,"OPEN"
"2415","SIGNATURE PSYCHIATRIC HOSPITAL","PSYCHIATRIC","OPEN",39.15134801,-94.55182786,"OPEN"
"2416","OSAGE BEACH CENTER FOR COGNITIVE DISORDERS","PSYCHIATRIC","OPEN",38.13496351,-92.62888933,"OPEN"
"2417","POPLAR BLUFF REGIONAL MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",36.78691061,-90.44325189,"OPEN"
"2418","MERCY ORTHOPEDIC HOSPITAL SPRINGFIELD","SPECIAL","OPEN",37.09895339,-93.23474195,"OPEN"
"2419","MERCY REHABILITATION HOSPITAL SPRINGFIELD","REHABILITATION","OPEN",37.104586,-93.2356021,"OPEN"
"2420","TRUMAN MEDICAL CENTER - HOSPITAL HILL 2 CENTER","GENERAL ACUTE CARE","OPEN",39.0842537,-94.57288161,"OPEN"
"2421","BARNES-JEWISH HOSPITAL - NORTH","GENERAL ACUTE CARE","OPEN",38.63637879,-90.26458281,"OPEN"
"2422","BARNES-JEWISH HOSPITAL - PSYCHIATRIC SUPPORT CENTER","PSYCHIATRIC","OPEN",38.65387831,-90.27550162,"OPEN"
"2423","ST. ANTHONY S MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",38.50742341,-90.38001855,"OPEN"
"2424","KINDRED HOSPITAL - ST. LOUIS","GENERAL ACUTE CARE","OPEN",38.64307325,-90.26312421,"OPEN"
"2425","OCH REGIONAL MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",33.47617386,-88.82060544,"OPEN"
"2426","MERIT HEALTH BATESVILLE","GENERAL ACUTE CARE","OPEN",34.30629814,-89.91460188,"OPEN"
"2427","HIGHLAND COMMUNITY HOSPITAL","GENERAL ACUTE CARE","CLOSED",30.52971366,-89.687886,"OPEN"
"2428","PEARL RIVER COUNTY HOSPITAL","CRITICAL ACCESS","OPEN",30.8565401,-89.54201063,"OPEN"
"2429","BAPTIST MEMORIAL HOSPITAL - DESOTO","GENERAL ACUTE CARE","OPEN",34.96986475,-89.99816568,"OPEN"
"2430","PARKWOOD BEHAVIORAL HEALTH SYSTEM","PSYCHIATRIC","OPEN",34.96098244,-89.8456803,"OPEN"
"2431","FORREST GENERAL HOSPITAL","GENERAL ACUTE CARE","OPEN",31.31857979,-89.32959247,"OPEN"
"2432","REGENCY HOSPITAL OF HATTIESBURG","LONG TERM CARE","OPEN",31.31873935,-89.33038891,"OPEN"
"2433","FRANKLIN COUNTY MEMORIAL HOSPITAL","CRITICAL ACCESS","OPEN",31.47318095,-90.88440552,"OPEN"
"2434","GEORGE REGIONAL HOSPITAL","GENERAL ACUTE CARE","OPEN",30.92192447,-88.59393837,"OPEN"
"2435","WALTHALL COUNTY GENERAL HOSPITAL","CRITICAL ACCESS","OPEN",31.12037143,-90.15576773,"OPEN"
"2436","CALHOUN HEALTH SERVICES","GENERAL ACUTE CARE","OPEN",33.8708532,-89.31837329,"OPEN"
"2437","BOLIVAR MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",33.74891062,-90.70841447,"OPEN"
"2438","TRACE REGIONAL HOSPITAL","GENERAL ACUTE CARE","OPEN",33.8942266,-88.98532759,"OPEN"
"2439","CHOCTAW COUNTY MEDICAL CENTER","GENERAL ACUTE CARE","CLOSED",33.31312711,-89.17460507,"OPEN"
"2440","FIELD MEMORIAL COMMUNITY HOSPITAL","GENERAL ACUTE CARE","CLOSED",31.09032033,-91.06758723,"OPEN"
"2441","DIAMOND GROVE CENTER","PSYCHIATRIC","OPEN",33.09746861,-89.06731116,"OPEN"
"2442","WINSTON MEDICAL CENTER","GENERAL ACUTE CARE","CLOSED",33.12302393,-89.03585466,"OPEN"
"2443","MERIT HEALTH NORTHWEST MISSISSIPPI","GENERAL ACUTE CARE","OPEN",34.19596032,-90.55221628,"OPEN"
"2444","CLAY COUNTY MEDICAL CORPORATION","GENERAL ACUTE CARE","OPEN",33.61939639,-88.66237784,"OPEN"
"2445","H. C. WATKINS MEMORIAL HOSPITAL","CRITICAL ACCESS","OPEN",32.03053361,-88.72595896,"OPEN"
"2446","CLAIBORNE COUNTY HOSPITAL","GENERAL ACUTE CARE","OPEN",31.94631084,-90.98471094,"OPEN"
"2447","HARDY WILSON MEMORIAL HOSPITAL","CRITICAL ACCESS","OPEN",31.86934684,-90.40038755,"OPEN"
"2448","MERIT HEALTH GILMORE MEMORIAL","GENERAL ACUTE CARE","OPEN",33.97772925,-88.47660447,"OPEN"
"2449","PIONEER COMMUNITY HOSPITAL OF ABERDEEN","GENERAL ACUTE CARE","OPEN",33.82018241,-88.54024448,"OPEN"
"2450","MADISON COUNTY MEDICAL CENTER","GENERAL ACUTE CARE","CLOSED",32.61080692,-90.00257036,"OPEN"
"2451","PATIENT‰ÛªS CHOICE MEDICAL CENTER OF HUMPHREYS COUNTY","GENERAL ACUTE CARE","CLOSED",33.18305482,-90.47008105,"OPEN"
"2452","ALLIANCE HEALTHCARE SYSTEM","GENERAL ACUTE CARE","OPEN",34.78709887,-89.41665948,"OPEN"
"2453","KILMICHAEL HOSPITAL","GENERAL ACUTE CARE","CLOSED",33.44138187,-89.57281789,"CLOSED"
"2454","TYLER HOLMES MEMORIAL HOSPITAL","CRITICAL ACCESS","OPEN",33.4909256,-89.73855166,"OPEN"
"2455","BAPTIST MEDICAL CENTER YAZOO","CRITICAL ACCESS","OPEN",32.8588947,-90.40425941,"OPEN"
"2456","YALOBUSHA GENERAL HOSPITAL","GENERAL ACUTE CARE","OPEN",34.13125561,-89.6420887,"OPEN"
"2457","NESHOBA COUNTY GENERAL HOSPITAL","GENERAL ACUTE CARE","OPEN",32.75696071,-89.10626096,"OPEN"
"2458","PROMISE HOSPITAL OF VICKSBURG","LONG TERM CARE","OPEN",32.31909412,-90.88172344,"OPEN"
"2459","MERIT HEALTH RIVER REGION","GENERAL ACUTE CARE","OPEN",32.37437276,-90.82452733,"OPEN"
"2460","TISHOMINGO HEALTH SERVICES  INC","GENERAL ACUTE CARE","OPEN",34.80182012,-88.20828771,"OPEN"
"2461","NORTH MS MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",34.24195934,-88.71644811,"OPEN"
"2462","NORTH MS STATE HOSPITAL","PSYCHIATRIC","OPEN",34.23760657,-88.67182751,"OPEN"
"2463","KING S DAUGHTERS MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",31.58916309,-90.45781796,"OPEN"
"2464","WAYNE GENERAL HOSPITAL","GENERAL ACUTE CARE","OPEN",31.67311763,-88.63391303,"OPEN"
"2465","DELTA REGIONAL MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",33.41066929,-91.03480768,"OPEN"
"2466","DELTA REGIONAL MEDICAL CENTER - WEST CAMPUS","GENERAL ACUTE CARE","OPEN",33.40348705,-91.05056502,"OPEN"
"2467","WEBSTER HEALTH SERVICES  INC","GENERAL ACUTE CARE","OPEN",33.53382972,-89.26625294,"OPEN"
"2468","BAPTIST MEMORIAL HOSPITAL-BOONEVILLE","GENERAL ACUTE CARE","OPEN",34.65778485,-88.56613194,"OPEN"
"2469","BEACHAM MEMORIAL HOSPITAL","GENERAL ACUTE CARE","OPEN",31.1458664,-90.45959046,"OPEN"
"2470","SOUTHWEST MS REGIONAL MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",31.25101023,-90.47395559,"OPEN"
"2471","PONTOTOC HEALTH SERVICES","CRITICAL ACCESS","OPEN",34.24296044,-88.99617961,"OPEN"
"2472","PERRY COUNTY GENERAL HOSPITAL","CRITICAL ACCESS","OPEN",31.34633998,-88.93772537,"OPEN"
"2473","PATIENTS CHOICE MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",32.00013987,-89.51948724,"CLOSED"
"2474","S. E. LACKEY CRITICAL ACCESS HOSPITAL & SWINGBED","CRITICAL ACCESS","OPEN",32.36603131,-89.47023244,"OPEN"
"2475","SCOTT REGIONAL HOSPITAL","CRITICAL ACCESS","OPEN",32.34409674,-89.67257121,"OPEN"
"2476","MERIT HEALTH RANKIN","GENERAL ACUTE CARE","OPEN",32.28664299,-90.0347478,"OPEN"
"2477","MERIT HEALTH RIVER OAKS","GENERAL ACUTE CARE","OPEN",32.32533746,-90.1054109,"OPEN"
"2478","MERIT HEALTH WOMEN S HOSPITAL","WOMEN","OPEN",32.32965119,-90.10133418,"OPEN"
"2479","BRENTWOOD BEHAVIORAL HEALTHCARE","PSYCHIATRIC","OPEN",32.33159686,-90.10023004,"OPEN"
"2480","MS STATE HOSPITAL","PSYCHIATRIC","OPEN",32.24280574,-90.07024536,"OPEN"
"2481","OAK CIRCLE CENTER - MISSISSIPPI STATE HOSPITAL","PSYCHIATRIC","OPEN",32.2413923,-90.06975006,"OPEN"
"2482","WHITFIELD MEDICAL/SURGICAL HOSPITAL","GENERAL ACUTE CARE","OPEN",32.24565481,-90.06618747,"OPEN"
"2483","SIMPSON GENERAL HOSPITAL","GENERAL ACUTE CARE","OPEN",31.96907265,-89.88649447,"OPEN"
"2484","MAGEE GENERAL HOSPITAL","GENERAL ACUTE CARE","OPEN",31.87118017,-89.72902186,"OPEN"
"2485","SHARKEY-ISSAQUENA COMMUNITY HOSPITAL","GENERAL ACUTE CARE","OPEN",32.90473853,-90.88455527,"OPEN"
"2486","HOLMES COUNTY HOSPITAL & CLINICS","CRITICAL ACCESS","OPEN",33.11168955,-90.03073131,"OPEN"
"2487","QUITMAN COUNTY HOSPITAL","GENERAL ACUTE CARE","OPEN",34.24695538,-90.2775025,"CLOSED"
"2488","JEFFERSON COUNTY HOSPITAL","GENERAL ACUTE CARE","OPEN",31.70499058,-91.0680515,"OPEN"
"2489","JASPER GENERAL HOSPITAL","GENERAL ACUTE CARE","OPEN",31.97702901,-89.29131849,"OPEN"
"2490","SOUTH CENTRAL REGIONAL MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",31.68495223,-89.1407941,"OPEN"
"2491","JEFFERSON DAVIS COMMUNITY HOSPITAL","CRITICAL ACCESS","OPEN",31.59463819,-89.8722649,"OPEN"
"2492","LAIRD HOSPITAL","CRITICAL ACCESS","OPEN",32.57587486,-89.10376033,"OPEN"
"2493","PIONEER HEALTH SERVICES OF NEWTON COUNTY","GENERAL ACUTE CARE","OPEN",32.35620681,-89.12786608,"CLOSED"
"2494","GREENE COUNTY HOSPITAL","CRITICAL ACCESS","OPEN",31.15399173,-88.56278243,"OPEN"
"2495","UNIVERSITY OF MISSISSIPPI MEDICAL CENTER - GRENADA","GENERAL ACUTE CARE","OPEN",33.76223436,-89.81747987,"OPEN"
"2496","MERIT HEALTH CENTRAL","GENERAL ACUTE CARE","OPEN",32.28776853,-90.25451918,"OPEN"
"2497","CAMBRIDGE BEHAVORIAL HOSPITAL","PSYCHIATRIC","OPEN",40.06689584,-81.58206031,"OPEN"
"2498","SOUTHEASTERN OHIO REGIONAL MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",40.04147319,-81.57739234,"OPEN"
"2499","HIMA SAN PABLO - FAJARDO","GENERAL ACUTE CARE","OPEN",18.33671711,-65.65449058,"OPEN"
"2500","CARIBBEAN MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",18.33201624,-65.65025508,"OPEN"
"2501","CLINICA SANTA ROSA","GENERAL ACUTE CARE","OPEN",17.98077092,-66.10616612,"OPEN"
"2502","SUMMIT HEALTHCARE ASSOCIATION","GENERAL ACUTE CARE","OPEN",34.20249383,-110.0177007,"OPEN"
"2503","HOSPITALåÊSAN LUCAS DE GUAYAMA (CRISTO REDENTOR)","GENERAL ACUTE CARE","OPEN",17.97355134,-66.11445435,"OPEN"
"2504","CHILDREN S HOSPITAL MC - COLLEGE HILL","PSYCHIATRIC","OPEN",39.19263394,-84.54387645,"OPEN"
"2505","JEWISH HOSPITAL  LLC","GENERAL ACUTE CARE","OPEN",39.20595098,-84.38094165,"OPEN"
"2506","CHILDREN S HOSPITAL MEDICAL CENTER","CHILDREN","OPEN",39.14090637,-84.50235818,"OPEN"
"2507","UNIVERSITY OF CINCINNATI MEDICAL CENTER  LLC","GENERAL ACUTE CARE","OPEN",39.13835766,-84.50371612,"OPEN"
"2508","CHRIST HOSPITAL","GENERAL ACUTE CARE","OPEN",39.12093059,-84.51090697,"OPEN"
"2509","PROFESSIONAL HOSPITAL","GENERAL ACUTE CARE","OPEN",18.36243009,-66.09771424,"OPEN"
"2510","UC MEDICAL CENTER PSYCHIATRIC","PSYCHIATRIC","OPEN",39.12953113,-84.52229563,"OPEN"
"2511","GOOD SAMARITAN HOSPITAL","GENERAL ACUTE CARE","OPEN",39.13993334,-84.5222844,"OPEN"
"2512","HOSP DR DOMINGUEZ INC","GENERAL ACUTE CARE","OPEN",18.15274643,-65.83403257,"OPEN"
"2513","HOSP RYDER MEMORIAL INC","GENERAL ACUTE CARE","OPEN",18.1560003,-65.83508002,"OPEN"
"2514","HOSP ANDRES GRILLASCA INC (CENTRO DE ONCOLOGICA AVANZADA)","SPECIAL","OPEN",18.03325021,-66.59313035,"OPEN"
"2515","HOSP PSIQUIATRIA FORENSE DE PONCE","GENERAL ACUTE CARE","OPEN",18.03439368,-66.59454152,"OPEN"
"2516","DRAKE CENTER FOR POST-ACUTE CARE  LLC","LONG TERM CARE","OPEN",39.12129941,-84.51040728,"OPEN"
"2517","DRAKE CENTER INC","LONG TERM CARE","OPEN",39.2126397,-84.48114866,"OPEN"
"2518","HOSP EPISCOPAL SAN LUCAS 2","GENERAL ACUTE CARE","OPEN",18.03120341,-66.59474837,"OPEN"
"2519","MERCY HEALTH - WEST HOSPITAL","GENERAL ACUTE CARE","OPEN",39.18062003,-84.59639942,"OPEN"
