Y,Y,OBJECTID,ID,NAME,CITY,STATE,ZIP,ZIP4,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,BEDS,TRAUMA,,STATUS,
-101.3949623,35.66465072,610,8079007,GOLDEN PLAINS COMMUNITY HOSPITAL,BORGER,TX,79007,NOT AVAILABLE,GENERAL ACUTE CARE,CLOSED,25,HUTCHINSON,48233,USA,35.66465072,-101.3949623,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,25,NOT AVAILABLE,,,OPEN
-96.34597291,30.65613701,611,8277802,ST. JOSEPH REGIONAL HEALTH CENTER,BRYAN,TX,77802,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,235,BRAZOS,48041,USA,30.65613701,-96.34597291,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,235,II,,,OPEN
-97.83437949,33.56222051,612,8376230,CENTRAL HOSPITAL OF BOWIE,BOWIE,TX,76230,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,49,MONTAGUE,48337,USA,33.56222051,-97.83437949,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,49,NOT AVAILABLE,,,OPEN
-96.29771227,30.65032938,613,8577802,THE PHYSICIANS CENTRE HOSPITAL,BRYAN,TX,77802,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,16,BRAZOS,48041,USA,30.65032938,-96.29771227,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,16,NOT AVAILABLE,,,OPEN
-98.88721085,32.75395574,614,8676424,STEPHENS MEMORIAL HOSPITAL,BRECKENRIDGE,TX,76424,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,40,STEPHENS,48429,USA,32.75395574,-98.88721085,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,40,NOT AVAILABLE,,,OPEN
-97.76235235,33.21936526,615,8776426,NORTH TEXAS COMMUNITY HOSPITAL,BRIDGEPORT,TX,76426,NOT AVAILABLE,GENERAL ACUTE CARE,CLOSED,36,WISE,48497,USA,33.21936526,-97.76235235,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,36,NOT AVAILABLE,,,OPEN
-102.2674143,33.18772983,616,8979316,BROWNFIELD REGIONAL MEDICAL CENTER,BROWNFIELD,TX,79316,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,45,TERRY,48445,USA,33.18772983,-102.2674143,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,45,NOT AVAILABLE,,,OPEN
-97.51069655,25.91784806,617,9078523,VALLEY BAPTIST MEDICAL CENTER - BROWNSVILLE,BROWNSVILLE,TX,78523,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,280,CAMERON,48061,USA,25.91784806,-97.51069655,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,280,LEVEL III,,,OPEN
-97.51480112,25.97761299,618,9178523,VALLEY REGIONAL MEDICAL CENTER,BROWNSVILLE,TX,78523,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,214,CAMERON,48061,USA,25.97761299,-97.51480112,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,214,LEVEL III,,,OPEN
-97.51392299,25.9733,619,9278526,BROWNSVILLE DOCTORS HOSPITAL,BROWNSVILLE,TX,78526,NOT AVAILABLE,GENERAL ACUTE CARE,CLOSED,56,CAMERON,48061,USA,25.9733,-97.51392299,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,56,NOT AVAILABLE,,,OPEN
-96.88584949,33.02869852,620,9375010,BAYLOR SCOTT & WHITE MEDICAL CENTER - CARROLLTON,CARROLLTON,TX,75010,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,235,DENTON,48121,USA,33.02869852,-96.88584949,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,235,NOT AVAILABLE,,,OPEN
-98.99383384,31.67734392,621,9476804,BROWNWOOD REGIONAL MEDICAL CENTER,BROWNWOOD,TX,76804,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,194,BROWN,48049,USA,31.67734392,-98.99383384,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,194,LEVEL IV,,,OPEN
-100.3882568,35.90339317,622,9579014,HEMPHILL COUNTY HOSPITAL,CANADIAN,TX,79014,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,26,HEMPHILL,48211,USA,35.90339317,-100.3882568,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,26,NOT AVAILABLE,,,OPEN
-97.81219095,30.53236271,623,10078613,CEDAR PARK REGIONAL MEDICAL CENTER,CEDAR PARK,TX,78613,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,77,WILLIAMSON,48491,USA,30.53236271,-97.81219095,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,77,NOT AVAILABLE,,,OPEN
-99.86339756,28.51923471,624,10178834,DIMMIT COUNTY MEMORIAL HOSPITAL,CARRIZO SPRINGS,TX,78834,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,48,DIMMIT,48127,USA,28.51923471,-99.86339756,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,48,NOT AVAILABLE,,,OPEN
-94.34659601,32.1658826,625,10275633,EAST TEXAS MEDICAL CENTER - CARTHAGE,CARTHAGE,TX,75633,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,49,PANOLA,48365,USA,32.1658826,-94.34659601,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,49,NOT AVAILABLE,,,OPEN
-100.2267333,34.43926678,626,10579201,CHILDRESS REGIONAL MEDICAL CENTER,CHILDRESS,TX,79201,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,39,CHILDRESS,48075,USA,34.43926678,-100.2267333,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,39,NOT AVAILABLE,,,OPEN
-95.09925664,33.61144717,627,10775426,EAST TEXAS MEDICAL CENTER - CLARKSVILLE,CLARKSVILLE,TX,75426,NOT AVAILABLE,GENERAL ACUTE CARE,CLOSED,49,RED RIVER,48387,USA,33.61144717,-95.09925665,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,49,NOT AVAILABLE,,Closed,CLOSED
-97.43856037,32.33199753,628,10876033,TEXAS HEALTH HARRIS METHODIST HOSPITAL CLEBURNE,CLEBURNE,TX,76033,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,137,JOHNSON,48251,USA,32.33199753,-97.43856037,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,137,NOT AVAILABLE,,,OPEN
-95.0853071,30.34178279,629,10977328,CLEVELAND REGIONAL MEDICAL CENTER,CLEVELAND,TX,77328,NOT AVAILABLE,GENERAL ACUTE CARE,CLOSED,107,LIBERTY,48291,USA,30.34178279,-95.0853071,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,107,NOT AVAILABLE,,,OPEN
-95.09375569,30.32835838,630,11077327,CLEVELAND EMERGENCY HOSPITAL,CLEVELAND,TX,77327,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,4,LIBERTY,48291,USA,30.32835838,-95.09375569,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,4,NOT AVAILABLE,,,OPEN
-96.28999015,30.58132381,631,11377842,COLLEGE STATION MEDICAL CENTER,COLLEGE STATION,TX,77842,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,167,BRAZOS,48041,USA,30.58132381,-96.28999015,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,167,LEVEL III,,,OPEN
-96.5433111,29.69451784,632,11578934,COLUMBUS COMMUNITY HOSPITAL,COLUMBUS,TX,78934,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,40,COLORADO,48089,USA,29.69451784,-96.5433111,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,40,NOT AVAILABLE,,,OPEN
-95.89604406,33.23048076,633,11675428,HUNT REGIONAL COMMUNITY HOSPITAL,COMMERCE,TX,75428,NOT AVAILABLE,GENERAL ACUTE CARE,CLOSED,25,HUNT,48231,USA,33.23048076,-95.89604406,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,25,NOT AVAILABLE,,Closed,CLOSED
-95.46800492,30.28472392,634,11877304,CONROE REGIONAL MEDICAL CENTER,CONROE,TX,77304,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,322,MONTGOMERY,48339,USA,30.28472392,-95.46800492,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,322,NOT AVAILABLE,,,OPEN
-97.4163649,27.7798902,635,12478412,CHRISTUS SPOHN HOSPITAL CORPUS CHRISTI,CORPUS CHRISTI,TX,78412,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,341,NUECES,48355,USA,27.7798902,-97.4163649,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,341,LEVEL II,,,OPEN
-97.34541356,27.6932807,636,12578404,THE CORPUS CHRISTI MEDICAL CENTER - BAY AREA,CORPUS CHRISTI,TX,78404,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,152,NUECES,48355,USA,27.6932807,-97.34541356,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,152,LEVEL IV,,,OPEN
-97.39620831,27.77851017,637,12678414,CORPUS CHRISTI SPECIALTY HOSPITAL,CORPUS CHRISTI,TX,78414,NOT AVAILABLE,GENERAL ACUTE CARE,CLOSED,189,NUECES,48355,USA,27.77851017,-97.39620831,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,189,NOT AVAILABLE,,,OPEN
-95.43889931,31.32360364,638,13177954,TIMBERLANDS HOSPITAL CROCKETT,CROCKETT,TX,77954,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,25,HOUSTON,48225,USA,31.32360364,-95.43889931,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,25,NOT AVAILABLE,,Closed,CLOSED
-95.63176222,29.92567485,639,13275246,NORTH CYPRESS MEDICAL CENTER,CYPRESS,TX,75246,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,139,HARRIS,48201,USA,29.92567485,-95.63176223,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,139,NOT AVAILABLE,,,OPEN
-82.53412254,27.31872175,640,75934239,BAYSIDE CENTER FOR BEHAVIORAL HEALTH,SARASOTA,FL,34239,NOT AVAILABLE,PSYCHIATRIC,OPEN,-999,SARASOTA,12115,USA,27.31872175,-82.53412254,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,86,NOT AVAILABLE,,,OPEN
-87.25261722,30.47144327,641,76232505,CONSULATE HEALTH CARE OF PENSACOLA,PENSACOLA,FL,32505,NOT AVAILABLE,REHABILITATION,OPEN,-999,ESCAMBIA,12033,USA,30.47144327,-87.25261722,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,120,NOT AVAILABLE,,,OPEN
-96.50359892,32.08363128,642,13575835,NAVARRO REGIONAL HOSPITAL,CORSICANA,TX,75835,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,162,NAVARRO,48349,USA,32.08363128,-96.50359892,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,162,LEVEL IV,,,OPEN
-102.5214838,36.05126131,643,13775204,COON MEMORIAL HOSPITAL AND HOME,DALHART,TX,75204,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,21,HARTLEY,48205,USA,36.05126131,-102.5214838,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,21,LEVEL IV,,,OPEN
-80.39643016,27.66131431,644,77232960,INDIAN RIVER MEDICAL CENTER-BEHAVIORAL HEALTH CENTER,VERO BEACH,FL,32960,NOT AVAILABLE,PSYCHIATRIC,OPEN,-999,INDIAN RIVER,12061,USA,27.66131431,-80.39643016,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,46,NOT AVAILABLE,,,OPEN
-80.20953507,25.79116165,645,77333136,JACKSON MEMORIAL MENTAL HEALTH CENTER - INPATIENT,MIAMI,FL,33136,NOT AVAILABLE,PSYCHIATRIC,OPEN,-999,MIAMI-DADE,12086,USA,25.79116165,-80.20953507,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,239,NOT AVAILABLE,,,OPEN
-96.78027264,32.78958516,646,13975246,BAYLOR UNIVERSITY MEDICAL CENTER,DALLAS,TX,75246,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,940,DALLAS,48113,USA,32.78958516,-96.78027265,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,940,I,,,OPEN
-83.57804872,30.12791252,647,76432347,DOCTORS MEMORIAL HOSPITAL,PERRY,FL,32347,NOT AVAILABLE,GENERAL ACUTE CARE,CLOSED,-999,TAYLOR,12123,USA,30.12791252,-83.57804872,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,48,NOT AVAILABLE,,,OPEN
-76.98498477,38.8359557,648,75220032,UNITED MEDICAL CENTER,WASHINGTON,DC,20032,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,234,DISTRICT OF COLUMBIA,11001,USA,38.8359557,-76.98498477,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,234,NOT AVAILABLE,,,OPEN
-96.83747396,32.80918566,649,14075235,CHILDREN S MEDICAL CENTER OF DALLAS,DALLAS,TX,75235,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,487,DALLAS,48113,USA,32.80918566,-96.83747396,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,487,I,,,OPEN
-96.83809091,32.81065535,650,14175235,PARKLAND MEMORIAL HOSPITAL,DALLAS,TX,75235,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,870,DALLAS,48113,USA,32.81065535,-96.83809091,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,870,I,,,OPEN
-96.8683023,32.84084287,651,14375235,PINE CREEK MEDICAL CENTER,DALLAS,TX,75235,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,18,DALLAS,48113,USA,32.84084287,-96.86830231,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,18,NOT AVAILABLE,,,OPEN
-96.8397314,32.81198031,652,14475390,UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER,DALLAS,TX,75390,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,148,DALLAS,48113,USA,32.81198031,-96.83973141,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,148,NOT AVAILABLE,,,OPEN
-96.8597695,32.71511831,653,14675224,UNIVERSITY GENERAL HOSPITAL DALLAS,DALLAS,TX,75224,NOT AVAILABLE,GENERAL ACUTE CARE,CLOSED,111,DALLAS,48113,USA,32.71511831,-96.8597695,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,111,NOT AVAILABLE,,,OPEN
-96.77136319,32.87528905,654,14775231,NORTH CENTRAL SURGICAL CENTER,DALLAS,TX,75231,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,25,DALLAS,48113,USA,32.87528905,-96.7713632,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,25,NOT AVAILABLE,,,OPEN
-96.87508347,32.64218101,655,15475115,SELECT SPECIALTY HOSPITAL - SOUTH DALLAS,DE SOTO,TX,75115,NOT AVAILABLE,GENERAL ACUTE CARE,CLOSED,100,DALLAS,48113,USA,32.64218101,-96.87508347,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,100,NOT AVAILABLE,,,OPEN
-100.8926635,29.37496276,656,15678840,VAL VERDE REGIONAL MEDICAL CENTER,DEL RIO,TX,78840,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,93,VAL VERDE,48465,USA,29.37496276,-100.8926635,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,93,NOT AVAILABLE,,,OPEN
-82.42799488,28.06146779,657,79033612,NORTHSIDE MENTAL HEALTH,TAMPA,FL,33612,NOT AVAILABLE,PSYCHIATRIC,OPEN,-999,HILLSBOROUGH,12057,USA,28.06146779,-82.42799488,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,16,NOT AVAILABLE,,,OPEN
-97.0914333,33.17787453,658,15776210,DENTON REGIONAL MEDICAL CENTER,DENTON,TX,76210,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,208,DENTON,48121,USA,33.17787453,-97.0914333,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,208,NOT AVAILABLE,,,OPEN
-80.37141531,27.37594967,659,78834981,NEW HORIZONS OF TREASURE COAST - MENTAL HEALTH CENTER,FORT PIERCE,FL,34981,NOT AVAILABLE,PSYCHIATRIC,CLOSED,-999,ST. LUCIE,12111,USA,27.37594967,-80.37141531,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,150,NOT AVAILABLE,,,OPEN
-80.13109837,25.82308703,660,78333140,MIAMI HEART INSTITUTE & MEDICAL CENTER,MIAMI,FL,33140,NOT AVAILABLE,SPECIAL,CLOSED,-999,MIAMI-DADE,12086,USA,25.82308703,-80.13109837,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,278,NOT AVAILABLE,,,OPEN
-81.79874297,26.15064489,661,78634102,NAPLES COMMUNITY HOSPITAL,NAPLES,FL,34102,5754,GENERAL ACUTE CARE,OPEN,391,COLLIER,12021,USA,26.15064489,-81.79874297,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,391,NOT AVAILABLE,,,OPEN
-82.04052614,26.93944443,662,79233950,RIVERSIDE BEHAVIORAL CENTER,PUNTA GORDA,FL,33950,NOT AVAILABLE,PSYCHIATRIC,OPEN,-999,CHARLOTTE,12015,USA,26.93944443,-82.04052614,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,52,NOT AVAILABLE,,,OPEN
-80.10169924,26.97706838,663,79333469,SANDY PINES PSYCHIATRIC HOSPITAL,TEQUESTA,FL,33469,NOT AVAILABLE,PSYCHIATRIC,OPEN,-999,MARTIN,12085,USA,26.97706838,-80.10169924,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,80,NOT AVAILABLE,,,OPEN
-96.58508703,33.70971782,664,15875020,TEXOMA MEDICAL CENTER,DENISON,TX,75020,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,245,GRAYSON,48181,USA,33.70971782,-96.58508703,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,245,NOT AVAILABLE,,,OPEN
-85.60265116,30.07124132,665,79732403,325TH MEDICAL GROUP - US AIR FORCE HOSPITAL - OUTPATIENT,TYNDALL AFB,FL,32403,NOT AVAILABLE,MILITARY,OPEN,-999,BAY,12005,USA,30.07124132,-85.60265116,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,40,NOT AVAILABLE,,,OPEN
-80.60451286,28.2144073,666,79832925,45TH MEDICAL GROUP - US AIR FORCE HOSPITAL,PATRICK AFB,FL,32925,NOT AVAILABLE,MILITARY,OPEN,-999,BREVARD,12009,USA,28.2144073,-80.60451286,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,-999,NOT AVAILABLE,,,OPEN
-82.50063498,27.85994336,667,79933621,6TH MEDICAL GROUP - US AIR FORCE HOSPITAL,MACDILL AFB,FL,33621,NOT AVAILABLE,MILITARY,OPEN,-999,HILLSBOROUGH,12057,USA,27.85994336,-82.50063498,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,65,NOT AVAILABLE,,,OPEN
-97.16658895,33.21761538,668,15976201,TEXAS HEALTH PRESBYTERIAN HOSPITAL DENTON,DENTON,TX,76201,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,255,DENTON,48121,USA,33.21761538,-97.16658896,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,255,NOT AVAILABLE,,,OPEN
-87.03943309,30.39777632,669,80332563,THE FRIARY OF LAKEVIEW CENTER,GULF BREEZE,FL,32563,NOT AVAILABLE,PSYCHIATRIC,OPEN,-999,SANTA ROSA,12113,USA,30.39777632,-87.03943309,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,30,NOT AVAILABLE,,,OPEN
-80.12949214,26.43634854,670,80433484,FAIR OAKS PAVILION - PSYCHIATRIC HOSPITAL,DELRAY BEACH,FL,33484,NOT AVAILABLE,PSYCHIATRIC,OPEN,-999,PALM BEACH,12099,USA,26.43634854,-80.12949214,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,53,NOT AVAILABLE,,,OPEN
-80.18880758,26.32730827,671,80533073,THE RENFREW CENTER OF FLORIDA,COCONUT CREEK,FL,33073,NOT AVAILABLE,PSYCHIATRIC,OPEN,-999,BROWARD,12011,USA,26.32730827,-80.18880759,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,40,NOT AVAILABLE,,,OPEN
-99.1749823,28.67085506,672,16678017,NIX COMMUNITY GENERAL HOSPITAL OF DILLEY TEXAS,DILLEY,TX,78017,NOT AVAILABLE,GENERAL ACUTE CARE,CLOSED,18,FRIO,48163,USA,28.67085506,-99.1749823,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,18,NOT AVAILABLE,,Closed,CLOSED
-82.43619664,29.69182235,673,79632606,SHANDS PSYCHIATRIC HOSPITAL,GAINESVILLE,FL,32606,NOT AVAILABLE,PSYCHIATRIC,OPEN,81,ALACHUA,12001,USA,29.69182235,-82.43619664,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,81,NOT AVAILABLE,,,OPEN
-80.348686,26.11225301,674,80233325,PLUM VILLAGE HEALTH,SUNRISE,FL,33325,NOT AVAILABLE,PSYCHIATRIC,OPEN,-999,BROWARD,12011,USA,26.11225301,-80.348686,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,100,NOT AVAILABLE,,,OPEN
-102.3159599,34.55609028,675,16779027,PLAINS MEMORIAL HOSPITAL,DIMMITT,TX,79027,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,17,CASTRO,48069,USA,34.55609028,-102.3159599,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,17,NOT AVAILABLE,,,OPEN
-80.12778345,26.43766037,676,81333484,PINECREST REHAB HOSPITAL,DELRAY BEACH,FL,33484,NOT AVAILABLE,REHABILITATION,OPEN,-999,PALM BEACH,12099,USA,26.43766037,-80.12778345,622210,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",90,NOT AVAILABLE,,,OPEN
-82.19385038,30.06705191,677,81532026,UNION CORRECTIONAL INSTITUTE HOSPITAL,RAIFORD,FL,32026,NOT AVAILABLE,SPECIAL,OPEN,-999,UNION,12125,USA,30.06705191,-82.19385038,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,59,NOT AVAILABLE,,,OPEN
-81.3791536,28.52433987,678,81632806,WINNIE PALMER HOSPITAL FOR WOMEN & BABIES,ORLANDO,FL,32806,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,-999,ORANGE,12095,USA,28.52433987,-81.3791536,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,285,NOT AVAILABLE,,,OPEN
-101.9705582,35.86449556,679,16879029,MEMORIAL HOSPITAL,DUMAS,TX,79029,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,25,MOORE,48341,USA,35.86449556,-101.9705582,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,25,NOT AVAILABLE,,,OPEN
-100.4557006,28.71299249,680,17078852,FORT DUNCAN REGIONAL MEDICAL CENTER,EAGLE PASS,TX,78852,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,101,MAVERICK,48323,USA,28.71299249,-100.4557006,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,101,NOT AVAILABLE,,,OPEN
-87.21686302,30.51634012,681,82032514,WEST FLORIDA REHABILITATION INSTITUTE,PENSACOLA,FL,32514,NOT AVAILABLE,REHABILITATION,OPEN,-999,ESCAMBIA,12033,USA,30.51634012,-87.21686302,622210,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",58,NOT AVAILABLE,,,OPEN
-87.23315588,30.4323569,682,82132501,LAKEVIEW CENTER - PSYCHIATRIC HOSPITAL,PENSACOLA,FL,32501,NOT AVAILABLE,PSYCHIATRIC,OPEN,-999,ESCAMBIA,12033,USA,30.4323569,-87.23315589,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,16,NOT AVAILABLE,,,OPEN
-81.27363896,28.37679959,683,82232827,NEMOURS CHILDREN S HOSPITAL,ORLANDO,FL,32827,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,-999,ORANGE,12095,USA,28.37679959,-81.27363896,622310,"CHILDREN S HOSPITALS, SPECIALTY (EXCEPT PSYCHIATRIC, SUBSTANCE ABUSE)",95,NOT AVAILABLE,,,OPEN
-80.28721696,26.04613243,684,82333328,HIGH POINT TREATMENT CENTER,COOPER CITY,FL,33328,NOT AVAILABLE,PSYCHIATRIC,OPEN,-999,BROWARD,12011,USA,26.04613243,-80.28721696,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,88,NOT AVAILABLE,,,OPEN
-82.49220872,27.98023088,685,82633607,ST JOSEPH S WOMEN S HOSPITAL,TAMPA,FL,33607,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,-999,HILLSBOROUGH,12057,USA,27.98023088,-82.49220872,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,-999,NOT AVAILABLE,,,OPEN
-80.34563788,27.43380066,686,80834950,LAWNWOOD PAVILION - PSYCHIATRIC HOSPITAL,FORT PIERCE,FL,34950,NOT AVAILABLE,PSYCHIATRIC,OPEN,24,ST. LUCIE,12111,USA,27.43380066,-80.34563788,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,24,NOT AVAILABLE,,,OPEN
-80.2567745,26.2131552,687,81933321,UNIVERSITY PAVILION - PSYCHIATRIC HOSPITAL,TAMARAC,FL,33321,NOT AVAILABLE,PSYCHIATRIC,OPEN,-999,BROWARD,12011,USA,26.2131552,-80.2567745,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,60,NOT AVAILABLE,,,OPEN
-98.82114248,32.39982064,688,17176448,EASTLAND MEMORIAL HOSPITAL,EASTLAND,TX,76448,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,52,EASTLAND,48133,USA,32.39982064,-98.82114248,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,52,NOT AVAILABLE,,,OPEN
-98.1826666,26.26119053,689,17378539,EDINBURG REGIONAL MEDICAL CENTER,EDINBURG,TX,78539,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,213,HIDALGO,48215,USA,26.26119053,-98.1826666,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,213,NOT AVAILABLE,,,OPEN
-98.19843973,26.26237286,690,17478539,CORNERSTONE REGIONAL HOSPITAL,EDINBURG,TX,78539,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,14,HIDALGO,48215,USA,26.26237286,-98.19843973,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,14,NOT AVAILABLE,,,OPEN
-98.20495353,26.25271244,691,17578539,DOCTOR S HOSPITAL AT RENAISSANCE,EDINBURG,TX,78539,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,253,HIDALGO,48215,USA,26.25271244,-98.20495353,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,253,NOT AVAILABLE,,,OPEN
-96.29118958,29.21849962,692,17777437,EL CAMPO MEMORIAL HOSPITAL,EL CAMPO,TX,77437,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,49,WHARTON,48481,USA,29.21849962,-96.29118958,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,49,NOT AVAILABLE,,,OPEN
-106.4353552,31.77161109,693,17879998,UNIVERSITY MEDICAL CENTER OF EL PASO,EL PASO,TX,79998,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,394,EL PASO,48141,USA,31.77161109,-106.4353552,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,394,I,,,OPEN
